date,close,high,last,low,open,max_volume,avg_volume
2020-09-11T14:15:00+0000,113.49,115.185,111.955,111.1,114.99,178022.0,178022.0
2020-09-11T14:25:00+0000,113.49,115.185,112.925,111.1,114.99,205833.0,205833.0
2020-09-11T14:30:00+0000,113.49,115.185,112.77,111.1,114.99,210756.0,210756.0
2020-09-11T14:35:00+0000,113.49,115.185,112.46,111.1,114.99,220853.0,220853.0
2020-09-11T14:40:00+0000,113.49,115.185,112.09,111.1,114.99,225678.0,225678.0
2020-09-11T14:45:00+0000,113.49,115.185,113.3,111.1,114.99,237615.0,237615.0
2020-09-11T14:50:00+0000,113.49,115.185,113.37,111.1,114.99,248695.0,248695.0
2020-09-11T14:55:00+0000,113.49,115.185,112.83,111.1,114.99,262877.0,262877.0
2020-09-11T15:00:00+0000,113.49,115.185,112.615,111.1,114.99,268070.0,268070.0
2020-09-11T15:05:00+0000,113.49,115.185,113.115,111.1,114.99,279228.0,279228.0
2020-09-11T15:10:00+0000,113.49,115.185,113.55,111.1,114.99,322006.0,322006.0
2020-09-11T15:15:00+0000,113.49,115.185,113.75,111.1,114.99,362088.0,362088.0
2020-09-11T15:20:00+0000,113.49,115.185,113.51,111.1,114.99,381205.0,381205.0
2020-09-11T15:30:00+0000,113.49,115.185,112.37,111.1,114.99,393233.0,393233.0
2020-09-11T15:35:00+0000,113.49,115.185,111.97,111.1,114.99,401867.0,401867.0
2020-09-11T15:40:00+0000,113.49,115.185,112.05,111.1,114.99,424869.0,424869.0
2020-09-11T15:45:00+0000,113.49,115.185,112.12,111.1,114.99,438391.0,438391.0
2020-09-11T15:50:00+0000,113.49,115.185,112.11,111.1,114.99,443606.0,443606.0
2020-09-11T15:55:00+0000,113.49,115.185,111.915,111.1,114.99,445325.0,445325.0
2020-09-11T16:00:00+0000,113.49,115.185,111.53,111.1,114.99,455348.0,455348.0
2020-09-11T16:20:00+0000,113.49,115.185,112.08,111.1,114.99,482864.0,482864.0
2020-09-11T16:25:00+0000,113.49,115.185,111.92,111.1,114.99,488339.0,488339.0
2020-09-11T16:30:00+0000,113.49,115.185,111.885,111.1,114.99,491739.0,491739.0
2020-09-11T16:50:00+0000,113.49,115.185,111.29,111.05,114.99,507808.0,507808.0
2020-09-11T16:55:00+0000,113.49,115.185,111.24,111.05,114.99,513356.0,513356.0
2020-09-11T17:10:00+0000,113.49,115.185,110.38,110.2,114.99,536846.0,536846.0
2020-09-11T17:15:00+0000,113.49,115.185,110.43,110.2,114.99,545891.0,545891.0
2020-09-11T17:20:00+0000,113.49,115.185,110.725,110.2,114.99,554207.0,554207.0
2020-09-11T17:25:00+0000,113.49,115.185,110.25,110.2,114.99,562742.0,562742.0
2020-09-11T17:30:00+0000,113.49,115.185,110.14,110.1,114.99,568908.0,568908.0
2020-09-11T17:35:00+0000,113.49,115.185,110.15,110.04,114.99,579018.0,579018.0
2020-09-11T17:45:00+0000,113.49,115.185,110.88,110.04,114.99,612027.0,612027.0
2020-09-11T17:55:00+0000,113.49,115.185,111.03,110.04,114.99,622553.0,622553.0
2020-09-11T18:00:00+0000,113.49,115.185,110.43,110.04,114.99,628161.0,628161.0
2020-09-11T18:05:00+0000,113.49,115.185,110.86,110.04,114.99,637449.0,637449.0
2020-09-11T18:10:00+0000,113.49,115.185,111.22,110.04,114.99,642635.0,642635.0
2020-09-11T18:15:00+0000,113.49,115.185,111.41,110.04,114.99,648614.0,648614.0
2020-09-11T18:30:00+0000,113.49,115.185,111.22,110.04,114.99,686278.0,686278.0
2020-09-11T18:35:00+0000,113.49,115.185,111.49,110.04,114.99,701201.0,701201.0
2020-09-11T18:40:00+0000,113.49,115.185,111.99,110.04,114.99,709489.0,709489.0
2020-09-11T18:50:00+0000,113.49,115.185,111.69,110.04,114.99,728800.0,728800.0
2020-09-11T19:00:00+0000,113.49,115.185,111.4,110.04,114.99,740222.0,740222.0
2020-09-11T19:10:00+0000,113.49,115.185,110.82,110.04,114.99,755445.0,755445.0
2020-09-11T19:20:00+0000,113.49,115.185,111.58,110.04,114.99,766363.0,766363.0
2020-09-11T19:30:00+0000,113.49,115.185,112.0,110.04,114.99,782126.0,782126.0
2020-09-11T19:35:00+0000,113.49,115.185,112.095,110.04,114.99,801963.0,801963.0
2020-09-11T19:40:00+0000,113.49,115.185,111.61,110.04,114.99,812380.0,812380.0
2020-09-11T19:45:00+0000,113.49,115.185,111.89,110.04,114.99,817922.0,817922.0
2020-09-11T19:50:00+0000,113.49,115.185,111.88,110.04,114.99,823858.0,823858.0
2020-09-11T19:55:00+0000,113.49,115.185,111.84,110.04,114.99,828222.0,828222.0
2020-09-11T20:00:00+0000,113.49,115.185,112.16,110.04,114.99,859226.0,859226.0
2020-09-12T00:00:00+0000,113.49,115.23,112.0,110.0,114.57,179376569.0,179376569.0
2020-09-14T13:00:00+0000,112.0,114.06,113.85,113.83,114.06,280.0,280.0
2020-09-14T13:10:00+0000,112.0,114.06,114.03,113.83,114.06,717.0,717.0
2020-09-14T13:35:00+0000,112.0,114.86,113.88,113.725,114.06,43117.0,43117.0
2020-09-14T13:40:00+0000,112.0,114.86,114.255,113.54,114.06,83979.0,83979.0
2020-09-14T13:45:00+0000,112.0,114.935,114.8,113.54,114.06,148279.0,148279.0
2020-09-14T13:50:00+0000,112.0,115.68,115.48,113.54,114.06,220846.0,220846.0
2020-09-14T13:55:00+0000,112.0,115.68,115.13,113.54,114.06,236943.0,236943.0
2020-09-14T14:00:00+0000,112.0,115.68,114.91,113.54,114.06,263497.0,263497.0
2020-09-14T14:05:00+0000,112.0,115.68,115.14,113.54,114.06,287172.0,287172.0
2020-09-14T14:10:00+0000,112.0,115.68,115.33,113.54,114.06,298506.0,298506.0
2020-09-14T14:20:00+0000,112.0,115.68,114.94,113.54,114.06,324885.0,324885.0
2020-09-14T14:30:00+0000,112.0,115.68,114.81,113.54,114.06,345622.0,345622.0
2020-09-14T14:35:00+0000,112.0,115.68,114.41,113.54,114.06,354946.0,354946.0
2020-09-14T14:40:00+0000,112.0,115.68,114.565,113.54,114.06,366980.0,366980.0
2020-09-14T14:45:00+0000,112.0,115.68,114.25,113.54,114.06,377407.0,377407.0
2020-09-14T14:50:00+0000,112.0,115.68,114.14,113.54,114.06,388173.0,388173.0
2020-09-14T14:55:00+0000,112.0,115.68,114.18,113.54,114.06,395631.0,395631.0
2020-09-14T15:00:00+0000,112.0,115.68,114.48,113.54,114.06,403365.0,403365.0
2020-09-14T15:05:00+0000,112.0,115.68,114.3,113.54,114.06,414931.0,414931.0
2020-09-14T15:20:00+0000,112.0,115.68,113.875,113.54,114.06,449367.0,449367.0
2020-09-14T15:25:00+0000,112.0,115.68,113.98,113.54,114.06,476242.0,476242.0
2020-09-14T15:35:00+0000,112.0,115.68,114.295,113.54,114.06,501710.0,501710.0
2020-09-14T15:40:00+0000,112.0,115.68,114.38,113.54,114.06,509065.0,509065.0
2020-09-14T15:45:00+0000,112.0,115.68,114.385,113.54,114.06,513850.0,513850.0
2020-09-14T15:50:00+0000,112.0,115.68,114.14,113.54,114.06,522362.0,522362.0
2020-09-14T15:55:00+0000,112.0,115.68,114.51,113.54,114.06,535213.0,535213.0
2020-09-14T16:00:00+0000,112.0,115.68,114.45,113.54,114.06,544833.0,544833.0
2020-09-14T16:05:00+0000,112.0,115.68,114.75,113.54,114.06,560077.0,560077.0
2020-09-14T16:10:00+0000,112.0,115.68,114.695,113.54,114.06,576333.0,576333.0
2020-09-14T16:15:00+0000,112.0,115.68,114.255,113.54,114.06,606073.0,606073.0
2020-09-14T16:20:00+0000,112.0,115.68,114.295,113.54,114.06,638888.0,638888.0
2020-09-14T16:25:00+0000,112.0,115.68,114.265,113.54,114.06,655314.0,655314.0
2020-09-14T16:35:00+0000,112.0,115.68,114.07,113.54,114.06,672166.0,672166.0
2020-09-14T16:40:00+0000,112.0,115.68,114.185,113.54,114.06,680789.0,680789.0
2020-09-14T16:45:00+0000,112.0,115.68,114.435,113.54,114.06,689721.0,689721.0
2020-09-14T16:50:00+0000,112.0,115.68,114.35,113.54,114.06,698484.0,698484.0
2020-09-14T16:55:00+0000,112.0,115.68,114.14,113.54,114.06,710467.0,710467.0
2020-09-14T17:00:00+0000,112.0,115.68,114.41,113.54,114.06,718495.0,718495.0
2020-09-14T17:10:00+0000,112.0,115.68,114.03,113.54,114.06,727979.0,727979.0
2020-09-14T17:15:00+0000,112.0,115.68,113.92,113.54,114.06,732954.0,732954.0
2020-09-14T17:20:00+0000,112.0,115.68,113.54,113.295,114.06,741072.0,741072.0
2020-09-14T17:25:00+0000,112.0,115.68,113.28,113.21,114.06,749652.0,749652.0
2020-09-14T17:30:00+0000,112.0,115.68,113.59,113.2,114.06,757960.0,757960.0
2020-09-14T17:35:00+0000,112.0,115.68,113.2,112.82,114.06,763685.0,763685.0
2020-09-14T17:40:00+0000,112.0,115.68,113.33,112.82,114.06,775832.0,775832.0
2020-09-14T17:45:00+0000,112.0,115.68,113.36,112.82,114.06,786891.0,786891.0
2020-09-14T17:50:00+0000,112.0,115.68,113.665,112.82,114.06,792518.0,792518.0
2020-09-14T17:55:00+0000,112.0,115.68,113.79,112.82,114.06,795580.0,795580.0
2020-09-14T18:00:00+0000,112.0,115.68,113.73,112.82,114.06,798632.0,798632.0
2020-09-14T18:05:00+0000,112.0,115.68,113.715,112.82,114.06,807507.0,807507.0
2020-09-14T18:10:00+0000,112.0,115.68,114.055,112.82,114.06,820384.0,820384.0
2020-09-14T18:15:00+0000,112.0,115.68,114.42,112.82,114.06,831708.0,831708.0
2020-09-14T18:20:00+0000,112.0,115.68,114.23,112.82,114.06,835572.0,835572.0
2020-09-14T18:25:00+0000,112.0,115.68,114.04,112.82,114.06,846449.0,846449.0
2020-09-14T18:35:00+0000,112.0,115.68,114.12,112.82,114.06,864556.0,864556.0
2020-09-14T18:55:00+0000,112.0,115.68,114.285,112.82,114.06,897203.0,897203.0
2020-09-14T19:00:00+0000,112.0,115.68,114.39,112.82,114.06,908851.0,908851.0
2020-09-14T19:05:00+0000,112.0,115.68,114.38,112.82,114.06,916531.0,916531.0
2020-09-14T19:10:00+0000,112.0,115.68,114.45,112.82,114.06,926151.0,926151.0
2020-09-14T19:15:00+0000,112.0,115.68,114.49,112.82,114.06,932349.0,932349.0
2020-09-14T19:20:00+0000,112.0,115.68,114.79,112.82,114.06,962531.0,962531.0
2020-09-14T19:25:00+0000,112.0,115.68,114.32,112.82,114.06,1014944.0,1014944.0
2020-09-14T19:30:00+0000,112.0,115.68,114.58,112.82,114.06,1041963.0,1041963.0
2020-09-14T19:35:00+0000,112.0,115.68,114.94,112.82,114.06,1060083.0,1060083.0
2020-09-14T19:40:00+0000,112.0,115.68,115.22,112.82,114.06,1080922.0,1080922.0
2020-09-14T19:45:00+0000,112.0,115.69,115.67,112.82,114.06,1106689.0,1106689.0
2020-09-14T19:50:00+0000,112.0,115.9,115.73,112.82,114.06,1146101.0,1146101.0
2020-09-14T19:55:00+0000,112.0,115.9,115.475,112.82,114.06,1190023.0,1190023.0
2020-09-14T20:05:00+0000,112.0,115.9,115.39,112.82,114.06,1228578.0,1228578.0
2020-09-15T13:10:00+0000,115.355,118.51,118.51,118.0,118.0,636.0,636.0
2020-09-15T13:15:00+0000,115.355,118.62,118.61,118.0,118.0,759.0,759.0
2020-09-15T13:25:00+0000,115.355,118.78,118.61,118.0,118.0,843.0,843.0
2020-09-15T13:30:00+0000,115.355,118.78,118.67,118.0,118.0,1330.0,1330.0
2020-09-15T13:35:00+0000,115.355,118.79,117.845,117.5,118.0,28486.0,28486.0
2020-09-15T13:40:00+0000,115.355,118.79,117.79,117.46,118.0,47374.0,47374.0
2020-09-15T13:45:00+0000,115.355,118.79,117.485,117.26,118.0,66908.0,66908.0
2020-09-15T13:50:00+0000,115.355,118.79,117.95,117.26,118.0,75059.0,75059.0
2020-09-15T13:55:00+0000,115.355,118.79,118.21,117.26,118.0,90189.0,90189.0
2020-09-15T14:00:00+0000,115.355,118.79,118.08,117.26,118.0,92514.0,92514.0
2020-09-15T14:10:00+0000,115.355,118.79,117.62,117.26,118.0,110284.0,110284.0
2020-09-15T14:20:00+0000,115.355,118.79,116.94,116.82,118.0,131898.0,131898.0
2020-09-15T14:25:00+0000,115.355,118.79,116.14,116.1,118.0,214670.0,214670.0
2020-09-15T14:30:00+0000,115.355,118.79,116.73,116.1,118.0,224254.0,224254.0
2020-09-15T14:35:00+0000,115.355,118.79,116.535,116.1,118.0,232921.0,232921.0
2020-09-15T14:45:00+0000,115.355,118.79,115.77,115.685,118.0,250822.0,250822.0
2020-09-15T14:50:00+0000,115.355,118.79,116.26,115.685,118.0,258509.0,258509.0
2020-09-15T14:55:00+0000,115.355,118.79,116.545,115.685,118.0,264590.0,264590.0
2020-09-15T15:00:00+0000,115.355,118.79,116.48,115.685,118.0,269155.0,269155.0
2020-09-15T15:05:00+0000,115.355,118.79,117.05,115.685,118.0,279272.0,279272.0
2020-09-15T15:10:00+0000,115.355,118.79,117.43,115.685,118.0,284630.0,284630.0
2020-09-15T15:20:00+0000,115.355,118.79,117.25,115.685,118.0,296666.0,296666.0
2020-09-15T15:25:00+0000,115.355,118.79,117.15,115.685,118.0,299757.0,299757.0
2020-09-15T15:30:00+0000,115.355,118.79,117.17,115.685,118.0,308985.0,308985.0
2020-09-15T15:35:00+0000,115.355,118.79,117.45,115.685,118.0,310678.0,310678.0
2020-09-15T15:40:00+0000,115.355,118.79,117.39,115.685,118.0,314845.0,314845.0
2020-09-15T15:45:00+0000,115.355,118.79,117.255,115.685,118.0,317849.0,317849.0
2020-09-15T15:50:00+0000,115.355,118.79,117.07,115.685,118.0,321633.0,321633.0
2020-09-15T16:00:00+0000,115.355,118.79,117.385,115.685,118.0,329677.0,329677.0
2020-09-15T16:05:00+0000,115.355,118.79,117.79,115.685,118.0,334267.0,334267.0
2020-09-15T16:10:00+0000,115.355,118.79,117.57,115.685,118.0,336125.0,336125.0
2020-09-15T16:20:00+0000,115.355,118.79,117.635,115.685,118.0,347795.0,347795.0
2020-09-15T16:25:00+0000,115.355,118.79,117.41,115.685,118.0,351172.0,351172.0
2020-09-15T16:30:00+0000,115.355,118.79,117.52,115.685,118.0,357615.0,357615.0
2020-09-15T16:40:00+0000,115.355,118.79,117.425,115.685,118.0,369567.0,369567.0
2020-09-15T16:45:00+0000,115.355,118.79,117.72,115.685,118.0,372285.0,372285.0
2020-09-15T16:50:00+0000,115.355,118.79,117.62,115.685,118.0,377955.0,377955.0
2020-09-15T16:55:00+0000,115.355,118.79,117.9,115.685,118.0,389911.0,389911.0
2020-09-15T17:00:00+0000,115.355,118.79,118.055,115.685,118.0,395875.0,395875.0
2020-09-15T17:05:00+0000,115.355,118.79,117.06,115.685,118.0,405356.0,405356.0
2020-09-15T17:10:00+0000,115.355,118.79,117.47,115.685,118.0,447881.0,447881.0
2020-09-15T17:15:00+0000,115.355,118.79,117.27,115.685,118.0,456630.0,456630.0
2020-09-15T17:20:00+0000,115.355,118.79,117.195,115.685,118.0,462274.0,462274.0
2020-09-15T17:35:00+0000,115.355,118.79,116.88,115.685,118.0,503041.0,503041.0
2020-09-15T17:40:00+0000,115.355,118.79,117.135,115.685,118.0,514571.0,514571.0
2020-09-15T17:45:00+0000,115.355,118.79,117.03,115.685,118.0,518168.0,518168.0
2020-09-15T17:50:00+0000,115.355,118.79,117.215,115.685,118.0,524523.0,524523.0
2020-09-15T17:55:00+0000,115.355,118.79,117.045,115.685,118.0,525998.0,525998.0
2020-09-15T18:00:00+0000,115.355,118.79,116.83,115.685,118.0,538137.0,538137.0
2020-09-15T18:10:00+0000,115.355,118.79,115.2,115.12,118.0,571993.0,571993.0
2020-09-15T18:15:00+0000,115.355,118.79,115.975,115.12,118.0,599219.0,599219.0
2020-09-15T18:20:00+0000,115.355,118.79,115.81,115.12,118.0,606301.0,606301.0
2020-09-15T18:35:00+0000,115.355,118.79,115.055,115.0,118.0,648182.0,648182.0
2020-09-15T18:40:00+0000,115.355,118.79,115.605,115.0,118.0,656852.0,656852.0
2020-09-15T18:50:00+0000,115.355,118.79,115.63,115.0,118.0,681878.0,681878.0
2020-09-15T18:55:00+0000,115.355,118.79,115.51,115.0,118.0,684109.0,684109.0
2020-09-15T19:00:00+0000,115.355,118.79,115.31,115.0,118.0,693652.0,693652.0
2020-09-15T19:10:00+0000,115.355,118.79,114.15,113.65,118.0,779429.0,779429.0
2020-09-15T19:15:00+0000,115.355,118.79,113.8,113.65,118.0,838855.0,838855.0
2020-09-15T19:20:00+0000,115.355,118.79,114.13,113.65,118.0,854964.0,854964.0
2020-09-15T19:25:00+0000,115.355,118.79,114.295,113.65,118.0,858610.0,858610.0
2020-09-15T19:30:00+0000,115.355,118.79,114.75,113.65,118.0,862824.0,862824.0
2020-09-15T19:40:00+0000,115.355,118.79,114.275,113.65,118.0,876599.0,876599.0
2020-09-15T19:45:00+0000,115.355,118.79,114.5,113.65,118.0,882617.0,882617.0
2020-09-15T19:50:00+0000,115.355,118.79,114.77,113.65,118.0,890297.0,890297.0
2020-09-15T19:55:00+0000,115.355,118.79,115.43,113.65,118.0,911204.0,911204.0
2020-09-15T20:20:00+0000,115.355,118.79,115.52,113.65,118.0,999986.0,999986.0
2020-09-15T20:50:00+0000,115.355,118.79,115.37,113.65,118.0,1000080.0,1000080.0
2020-09-15T20:55:00+0000,115.355,118.79,115.39,113.65,118.0,1000170.0,1000170.0
2020-09-16T00:00:00+0000,115.355,118.829,115.54,113.61,118.33,182985051.0,182985051.0
2020-09-16T14:45:00+0000,115.54,115.955,113.795,113.68,114.76,267788.0,267788.0
2020-09-16T14:55:00+0000,115.54,115.955,113.845,113.35,114.76,316263.0,316263.0
2020-09-16T15:05:00+0000,115.54,115.955,114.04,113.35,114.76,330920.0,330920.0
2020-09-16T15:10:00+0000,115.54,115.955,113.95,113.35,114.76,338280.0,338280.0
2020-09-16T15:15:00+0000,115.54,115.955,114.165,113.35,114.76,343248.0,343248.0
2020-09-16T15:20:00+0000,115.54,115.955,114.185,113.35,114.76,349994.0,349994.0
2020-09-16T15:25:00+0000,115.54,115.955,114.13,113.35,114.76,357058.0,357058.0
2020-09-16T15:30:00+0000,115.54,115.955,114.15,113.35,114.76,364711.0,364711.0
2020-09-16T15:35:00+0000,115.54,115.955,114.23,113.35,114.76,373919.0,373919.0
2020-09-16T15:40:00+0000,115.54,115.955,114.17,113.35,114.76,385220.0,385220.0
2020-09-16T15:45:00+0000,115.54,115.955,114.14,113.35,114.76,399651.0,399651.0
2020-09-16T15:50:00+0000,115.54,115.955,113.925,113.35,114.76,407202.0,407202.0
2020-09-16T15:55:00+0000,115.54,115.955,113.79,113.35,114.76,419233.0,419233.0
2020-09-16T16:00:00+0000,115.54,115.955,113.71,113.35,114.76,431177.0,431177.0
2020-09-16T16:05:00+0000,115.54,115.955,113.685,113.35,114.76,467104.0,467104.0
2020-09-16T16:10:00+0000,115.54,115.955,113.74,113.35,114.76,478824.0,478824.0
2020-09-16T16:15:00+0000,115.54,115.955,113.615,113.35,114.76,485891.0,485891.0
2020-09-16T16:20:00+0000,115.54,115.955,113.545,113.35,114.76,491894.0,491894.0
2020-09-16T16:25:00+0000,115.54,115.955,113.5,113.35,114.76,498956.0,498956.0
2020-09-16T16:30:00+0000,115.54,115.955,113.685,113.35,114.76,504573.0,504573.0
2020-09-16T16:35:00+0000,115.54,115.955,113.52,113.35,114.76,512167.0,512167.0
2020-09-16T16:40:00+0000,115.54,115.955,113.45,113.28,114.76,521317.0,521317.0
2020-09-16T16:45:00+0000,115.54,115.955,113.295,113.18,114.76,542961.0,542961.0
2020-09-16T16:55:00+0000,115.54,115.955,113.36,113.15,114.76,572006.0,572006.0
2020-09-16T17:05:00+0000,115.54,115.955,113.315,113.15,114.76,587830.0,587830.0
2020-09-16T17:10:00+0000,115.54,115.955,113.175,113.05,114.76,598469.0,598469.0
2020-09-16T17:15:00+0000,115.54,115.955,113.23,112.925,114.76,609184.0,609184.0
2020-09-16T17:20:00+0000,115.54,115.955,113.095,112.925,114.76,618738.0,618738.0
2020-09-16T17:25:00+0000,115.54,115.955,113.05,112.925,114.76,624262.0,624262.0
2020-09-16T17:30:00+0000,115.54,115.955,113.105,112.825,114.76,632499.0,632499.0
2020-09-16T17:35:00+0000,115.54,115.955,113.055,112.825,114.76,650568.0,650568.0
2020-09-16T17:40:00+0000,115.54,115.955,112.935,112.825,114.76,660727.0,660727.0
2020-09-16T17:45:00+0000,115.54,115.955,113.12,112.765,114.76,673563.0,673563.0
2020-09-16T17:50:00+0000,115.54,115.955,112.9,112.765,114.76,679417.0,679417.0
2020-09-16T18:05:00+0000,115.54,115.955,113.55,112.765,114.76,720888.0,720888.0
2020-09-16T18:10:00+0000,115.54,115.955,113.51,112.765,114.76,743801.0,743801.0
2020-09-16T18:15:00+0000,115.54,115.955,113.97,112.765,114.76,761949.0,761949.0
2020-09-16T18:20:00+0000,115.54,115.955,114.34,112.765,114.76,780274.0,780274.0
2020-09-16T18:25:00+0000,115.54,115.955,113.98,112.765,114.76,790987.0,790987.0
2020-09-16T18:30:00+0000,115.54,115.955,114.15,112.765,114.76,804120.0,804120.0
2020-09-16T18:40:00+0000,115.54,115.955,114.24,112.765,114.76,823016.0,823016.0
2020-09-16T18:45:00+0000,115.54,115.955,113.85,112.765,114.76,830616.0,830616.0
2020-09-16T18:50:00+0000,115.54,115.955,113.59,112.765,114.76,838091.0,838091.0
2020-09-16T19:00:00+0000,115.54,115.955,113.22,112.765,114.76,856068.0,856068.0
2020-09-16T19:05:00+0000,115.54,115.955,113.235,112.765,114.76,859952.0,859952.0
2020-09-16T19:10:00+0000,115.54,115.955,112.915,112.765,114.76,876587.0,876587.0
2020-09-16T19:15:00+0000,115.54,115.955,112.78,112.5,114.76,889014.0,889014.0
2020-09-16T19:20:00+0000,115.54,115.955,113.07,112.5,114.76,916886.0,916886.0
2020-09-16T19:25:00+0000,115.54,115.955,112.725,112.5,114.76,925937.0,925937.0
2020-09-16T19:30:00+0000,115.54,115.955,112.6,112.5,114.76,937726.0,937726.0
2020-09-16T19:35:00+0000,115.54,115.955,112.645,112.22,114.76,966956.0,966956.0
2020-09-16T19:40:00+0000,115.54,115.955,112.375,112.22,114.76,986773.0,986773.0
2020-09-16T19:45:00+0000,115.54,115.955,112.635,112.22,114.76,1035170.0,1035170.0
2020-09-16T19:50:00+0000,115.54,115.955,112.82,112.22,114.76,1059161.0,1059161.0
2020-09-16T19:55:00+0000,115.54,115.955,112.285,112.21,114.76,1083813.0,1083813.0
2020-09-16T20:10:00+0000,115.54,115.955,112.33,112.02,114.76,1112103.0,1112103.0
2020-09-16T20:20:00+0000,115.54,115.955,112.37,112.02,114.76,1112259.0,1112259.0
2020-09-16T20:30:00+0000,115.54,115.955,112.39,112.02,114.76,1112264.0,1112264.0
2020-09-17T13:05:00+0000,112.13,109.97,108.91,108.91,109.82,4599.0,4599.0
2020-09-17T13:10:00+0000,112.13,109.97,108.93,108.78,109.82,5920.0,5920.0
2020-09-17T13:25:00+0000,112.13,109.97,109.16,108.7,109.82,7315.0,7315.0
2020-09-17T13:30:00+0000,112.13,109.97,109.645,108.7,109.82,7455.0,7455.0
2020-09-17T13:35:00+0000,112.13,109.97,109.24,108.7,109.82,158144.0,158144.0
2020-09-17T13:40:00+0000,112.13,110.21,109.605,108.7,109.82,189723.0,189723.0
2020-09-17T13:45:00+0000,112.13,110.21,109.75,108.7,109.82,215359.0,215359.0
2020-09-17T13:50:00+0000,112.13,110.21,109.77,108.7,109.82,229913.0,229913.0
2020-09-17T13:55:00+0000,112.13,110.73,110.66,108.7,109.82,272872.0,272872.0
2020-09-17T14:00:00+0000,112.13,110.83,110.32,108.7,109.82,301119.0,301119.0
2020-09-17T14:05:00+0000,112.13,110.83,110.6,108.7,109.82,316246.0,316246.0
2020-09-17T14:10:00+0000,112.13,110.83,110.8,108.7,109.82,333750.0,333750.0
2020-09-17T14:15:00+0000,112.13,111.18,110.97,108.7,109.82,349144.0,349144.0
2020-09-17T14:20:00+0000,112.13,111.18,111.045,108.7,109.82,366643.0,366643.0
2020-09-17T14:30:00+0000,112.13,111.18,110.0,108.7,109.82,402608.0,402608.0
2020-09-17T14:35:00+0000,112.13,111.18,110.32,108.7,109.82,416959.0,416959.0
2020-09-17T14:40:00+0000,112.13,111.18,110.28,108.7,109.82,426456.0,426456.0
2020-09-17T14:45:00+0000,112.13,111.18,110.885,108.7,109.82,436574.0,436574.0
2020-09-17T14:55:00+0000,112.13,111.515,111.445,108.7,109.82,477428.0,477428.0
2020-09-17T15:00:00+0000,112.13,111.515,110.945,108.7,109.82,494629.0,494629.0
2020-09-17T15:05:00+0000,112.13,111.75,111.66,108.7,109.82,527789.0,527789.0
2020-09-17T15:10:00+0000,112.13,111.825,111.56,108.7,109.82,538405.0,538405.0
2020-09-17T15:15:00+0000,112.13,111.99,111.98,108.7,109.82,559942.0,559942.0
2020-09-17T15:20:00+0000,112.13,112.18,111.68,108.7,109.82,583641.0,583641.0
2020-09-17T15:25:00+0000,112.13,112.18,111.48,108.7,109.82,589845.0,589845.0
2020-09-17T15:35:00+0000,112.13,112.18,111.32,108.7,109.82,597874.0,597874.0
2020-09-17T15:40:00+0000,112.13,112.18,111.185,108.7,109.82,605919.0,605919.0
2020-09-17T15:45:00+0000,112.13,112.18,110.86,108.7,109.82,622693.0,622693.0
2020-09-17T15:50:00+0000,112.13,112.18,110.78,108.7,109.82,632629.0,632629.0
2020-09-17T15:55:00+0000,112.13,112.18,110.64,108.7,109.82,648655.0,648655.0
2020-09-17T16:00:00+0000,112.13,112.18,110.255,108.7,109.82,658085.0,658085.0
2020-09-17T16:05:00+0000,112.13,112.18,110.56,108.7,109.82,687198.0,687198.0
2020-09-17T16:10:00+0000,112.13,112.18,110.24,108.7,109.82,705201.0,705201.0
2020-09-17T16:15:00+0000,112.13,112.18,109.69,108.7,109.82,728838.0,728838.0
2020-09-17T16:20:00+0000,112.13,112.18,109.745,108.7,109.82,739797.0,739797.0
2020-09-17T16:25:00+0000,112.13,112.18,109.56,108.7,109.82,768046.0,768046.0
2020-09-17T16:30:00+0000,112.13,112.18,109.78,108.7,109.82,779427.0,779427.0
2020-09-17T16:35:00+0000,112.13,112.18,109.605,108.7,109.82,802476.0,802476.0
2020-09-17T16:40:00+0000,112.13,112.18,109.83,108.7,109.82,837314.0,837314.0
2020-09-17T16:45:00+0000,112.13,112.18,109.66,108.7,109.82,846007.0,846007.0
2020-09-17T16:50:00+0000,112.13,112.18,109.21,108.7,109.82,862962.0,862962.0
2020-09-17T16:55:00+0000,112.13,112.18,109.46,108.7,109.82,990938.0,990938.0
2020-09-17T17:00:00+0000,112.13,112.18,109.735,108.7,109.82,1092194.0,1092194.0
2020-09-17T17:05:00+0000,112.13,112.18,109.495,108.7,109.82,1184190.0,1184190.0
2020-09-17T17:15:00+0000,112.13,112.18,109.9,108.7,109.82,1197372.0,1197372.0
2020-09-17T17:25:00+0000,112.13,112.18,109.65,108.7,109.82,1211843.0,1211843.0
2020-09-17T17:30:00+0000,112.13,112.18,109.79,108.7,109.82,1217306.0,1217306.0
2020-09-17T17:35:00+0000,112.13,112.18,110.18,108.7,109.82,1223697.0,1223697.0
2020-09-17T17:45:00+0000,112.13,112.18,110.35,108.7,109.82,1232618.0,1232618.0
2020-09-17T17:50:00+0000,112.13,112.18,110.09,108.7,109.82,1236118.0,1236118.0
2020-09-17T17:55:00+0000,112.13,112.18,110.02,108.7,109.82,1239117.0,1239117.0
2020-09-17T18:00:00+0000,112.13,112.18,109.93,108.7,109.82,1254236.0,1254236.0
2020-09-17T18:05:00+0000,112.13,112.18,110.12,108.7,109.82,1260793.0,1260793.0
